kind,location,area,geocode,rung,slot,query,place,address,distance_km
NORMAL,강릉,"안목해변·커피거리 일대",HIT,AREA,SHOPPING,"안목해변","강원양돈농협하나로마트 송정점","강원특별자치도 강릉시 하평길 29",3.217
NORMAL,강릉,"안목해변·커피거리 일대",HIT,AREA,SHOPPING,"안목해변","GS더프레시 강릉포남점","강원특별자치도 강릉시 하평길 31",3.178
NORMAL,강릉,"안목해변·커피거리 일대",HIT,AREA,SHOPPING,"안목해변","하나로마트 강릉원예농협 초당지점","강원특별자치도 강릉시 산양큰길 29",2.941
NORMAL,강릉,"안목해변·커피거리 일대",HIT,ANCHOR,SHOPPING,"안목해변","이마트 강릉점","강원특별자치도 강릉시 경강로 2398-10",2.260
NORMAL,강릉,"안목해변·커피거리 일대",HIT,ANCHOR,SHOPPING,"안목해변","강원양돈농협하나로마트 송정점","강원특별자치도 강릉시 하평길 29",3.217
NORMAL,강릉,"안목해변·커피거리 일대",HIT,ANCHOR,SHOPPING,"안목해변","GS더프레시 강릉포남점","강원특별자치도 강릉시 하평길 31",3.178
NORMAL,강릉,"안목해변·커피거리 일대",HIT,ANCHOR,SHOPPING,"안목해변","하나로마트 강릉원예농협 초당지점","강원특별자치도 강릉시 산양큰길 29",2.941
NORMAL,강릉,"안목해변·커피거리 일대",HIT,LOCATION,SHOPPING,"강릉","이마트 강릉점","강원특별자치도 강릉시 경강로 2398-10",2.260
NORMAL,강릉,"안목해변·커피거리 일대",HIT,LOCATION,SHOPPING,"강릉","홈플러스 강릉점","강원특별자치도 강릉시 경강로 2120 씨네몰",4.727
NORMAL,강릉,"안목해변·커피거리 일대",HIT,LOCATION,SHOPPING,"강릉","강릉식자재마트","강원특별자치도 강릉시 정원로 68",6.567
NORMAL,강릉,"안목해변·커피거리 일대",HIT,LOCATION,SHOPPING,"강릉","강릉축산농협 하나로마트 내곡점","강원특별자치도 강릉시 범일로 604",6.853
NORMAL,강릉,"안목해변·커피거리 일대",HIT,LOCATION,SHOPPING,"강릉","하나로마트 강원양돈농협 본점","강원특별자치도 강릉시 솔올로 9",6.325
NORMAL,강릉,"안목해변·커피거리 일대",HIT,AREA,ATTRACTION,"안목해변","안목해변","강원특별자치도 강릉시 창해로14번길 20-1",0.055
NORMAL,강릉,"안목해변·커피거리 일대",HIT,AREA,ATTRACTION,"안목해변","강릉커피거리","강원특별자치도 강릉시 창해로14번길 20-1",0.031
NORMAL,강릉,"안목해변·커피거리 일대",HIT,AREA,ATTRACTION,"안목해변","아라나비 바다하늘자전거","강원특별자치도 강릉시 공항길127번길 35-7",0.691
NORMAL,강릉,"안목해변·커피거리 일대",HIT,AREA,ATTRACTION,"안목해변","남항진해변","강원특별자치도 강릉시 남항진동",1.040
NORMAL,강릉,"안목해변·커피거리 일대",HIT,AREA,ATTRACTION,"안목해변","환희컵박물관","강원특별자치도 강릉시 해안로 10 Fantapia M",0.508
NORMAL,강릉,"안목해변·커피거리 일대",HIT,ANCHOR,ATTRACTION,"안목해변","안목해변","강원특별자치도 강릉시 창해로14번길 20-1",0.055
NORMAL,강릉,"안목해변·커피거리 일대",HIT,ANCHOR,ATTRACTION,"안목해변","강릉커피거리","강원특별자치도 강릉시 창해로14번길 20-1",0.031
NORMAL,강릉,"안목해변·커피거리 일대",HIT,ANCHOR,ATTRACTION,"안목해변","아라나비 바다하늘자전거","강원특별자치도 강릉시 공항길127번길 35-7",0.691
NORMAL,강릉,"안목해변·커피거리 일대",HIT,ANCHOR,ATTRACTION,"안목해변","남항진해변","강원특별자치도 강릉시 남항진동",1.040
NORMAL,강릉,"안목해변·커피거리 일대",HIT,ANCHOR,ATTRACTION,"안목해변","환희컵박물관","강원특별자치도 강릉시 해안로 10 Fantapia M",0.508
NORMAL,강릉,"안목해변·커피거리 일대",HIT,LOCATION,ATTRACTION,"강릉","하슬라아트월드","강원특별자치도 강릉시 강동면 율곡로 1441",9.090
NORMAL,강릉,"안목해변·커피거리 일대",HIT,LOCATION,ATTRACTION,"강릉","경포해변","강원특별자치도 강릉시 강문동 산1 -1,",5.104
NORMAL,강릉,"안목해변·커피거리 일대",HIT,LOCATION,ATTRACTION,"강릉","안목해변","강원특별자치도 강릉시 창해로14번길 20-1",0.055
NORMAL,강릉,"안목해변·커피거리 일대",HIT,LOCATION,ATTRACTION,"강릉","오죽헌","강원특별자치도 강릉시 율곡로3139번길 24 오죽헌",6.266
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,MEAL,"안목해변","삼교리동치미막국수 남항진점","강원특별자치도 강릉시 공항길127번길 42 1층 삼교리동치미막국수 남항진점",0.835
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,MEAL,"안목해변","브라보칼국수 강릉본점","강원특별자치도 강릉시 창해로 27 2층",0.417
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,MEAL,"안목해변","삼교리동치미막국수 남항진점","강원특별자치도 강릉시 공항길127번길 42 1층 삼교리동치미막국수 남항진점",0.835
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,MEAL,"안목해변","브라보칼국수 강릉본점","강원특별자치도 강릉시 창해로 27 2층",0.417
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,MEAL,"강릉","강릉짬뽕순두부 동화가든 본점","강원특별자치도 강릉시 초당순두부길77번길 15 동화가든",3.625
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,MEAL,"강릉","강릉 수제 어묵고로케","강원특별자치도 강릉시 금성로13번길 8 1층",4.769
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,MEAL,"강릉","배니닭강정","강원특별자치도 강릉시 금성로13번길 3-1 (성남동)",4.762
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,CAFE,"안목해변","강릉카페 체크이스트","강원특별자치도 강릉시 강변북길 153 체크이스트",3.179
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,CAFE,"안목해변","보사노바 커피로스터스 강릉점","강원특별자치도 강릉시 창해로14번길 28",0.043
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,CAFE,"안목해변","순두부젤라또 2호점","강원특별자치도 강릉시 경강로 2642 1~4층",0.143
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,CAFE,"안목해변","에이엠브레드앤커피","강원특별자치도 강릉시 창해로14번길 24",0.068
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,CAFE,"안목해변","강릉카페 체크이스트","강원특별자치도 강릉시 강변북길 153 체크이스트",3.179
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,CAFE,"안목해변","보사노바 커피로스터스 강릉점","강원특별자치도 강릉시 창해로14번길 28",0.043
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,CAFE,"안목해변","순두부젤라또 2호점","강원특별자치도 강릉시 경강로 2642 1~4층",0.143
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,CAFE,"안목해변","에이엠브레드앤커피","강원특별자치도 강릉시 창해로14번길 24",0.068
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,CAFE,"강릉","카페 이진리","강원특별자치도 강릉시 임영로 234 이진리",5.027
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,CAFE,"강릉","테라로사 커피공장 강릉본점","강원특별자치도 강릉시 구정면 현천길 7",9.747
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,CAFE,"강릉","강릉카페 체크이스트","강원특별자치도 강릉시 강변북길 153 체크이스트",3.179
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,CAFE,"강릉","곳","강원특별자치도 강릉시 사천면 진리해변길 143",10.329
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,CAFE,"강릉","346커피스토리","강원특별자치도 강릉시 창해로 348 나동1-3층 346커피스토리",3.553
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,SHOPPING,"안목해변","이마트 강릉점","강원특별자치도 강릉시 경강로 2398-10",2.260
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,SHOPPING,"안목해변","강원양돈농협하나로마트 송정점","강원특별자치도 강릉시 하평길 29",3.217
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,SHOPPING,"안목해변","GS더프레시 강릉포남점","강원특별자치도 강릉시 하평길 31",3.178
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,SHOPPING,"안목해변","하나로마트 강릉원예농협 초당지점","강원특별자치도 강릉시 산양큰길 29",2.941
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,SHOPPING,"안목해변","이마트 강릉점","강원특별자치도 강릉시 경강로 2398-10",2.260
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,SHOPPING,"안목해변","강원양돈농협하나로마트 송정점","강원특별자치도 강릉시 하평길 29",3.217
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,SHOPPING,"안목해변","GS더프레시 강릉포남점","강원특별자치도 강릉시 하평길 31",3.178
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,SHOPPING,"안목해변","하나로마트 강릉원예농협 초당지점","강원특별자치도 강릉시 산양큰길 29",2.941
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,SHOPPING,"강릉","이마트 강릉점","강원특별자치도 강릉시 경강로 2398-10",2.260
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,SHOPPING,"강릉","홈플러스 강릉점","강원특별자치도 강릉시 경강로 2120 씨네몰",4.727
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,SHOPPING,"강릉","강릉식자재마트","강원특별자치도 강릉시 정원로 68",6.567
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,SHOPPING,"강릉","강릉축산농협 하나로마트 내곡점","강원특별자치도 강릉시 범일로 604",6.853
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,SHOPPING,"강릉","하나로마트 강원양돈농협 본점","강원특별자치도 강릉시 솔올로 9",6.325
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,ATTRACTION,"안목해변","안목해변","강원특별자치도 강릉시 창해로14번길 20-1",0.055
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,ATTRACTION,"안목해변","강릉커피거리","강원특별자치도 강릉시 창해로14번길 20-1",0.031
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,ATTRACTION,"안목해변","아라나비 바다하늘자전거","강원특별자치도 강릉시 공항길127번길 35-7",0.691
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,ATTRACTION,"안목해변","남항진해변","강원특별자치도 강릉시 남항진동",1.040
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,AREA,ATTRACTION,"안목해변","환희컵박물관","강원특별자치도 강릉시 해안로 10 Fantapia M",0.508
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,ATTRACTION,"안목해변","안목해변","강원특별자치도 강릉시 창해로14번길 20-1",0.055
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,ATTRACTION,"안목해변","강릉커피거리","강원특별자치도 강릉시 창해로14번길 20-1",0.031
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,ATTRACTION,"안목해변","아라나비 바다하늘자전거","강원특별자치도 강릉시 공항길127번길 35-7",0.691
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,ATTRACTION,"안목해변","남항진해변","강원특별자치도 강릉시 남항진동",1.040
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,ANCHOR,ATTRACTION,"안목해변","환희컵박물관","강원특별자치도 강릉시 해안로 10 Fantapia M",0.508
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,ATTRACTION,"강릉","하슬라아트월드","강원특별자치도 강릉시 강동면 율곡로 1441",9.090
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,ATTRACTION,"강릉","경포해변","강원특별자치도 강릉시 강문동 산1 -1,",5.104
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,ATTRACTION,"강릉","안목해변","강원특별자치도 강릉시 창해로14번길 20-1",0.055
NORMAL,강릉,"안목해변·해안 산책로 일대",HIT,LOCATION,ATTRACTION,"강릉","오죽헌","강원특별자치도 강릉시 율곡로3139번길 24 오죽헌",6.266
NORMAL,경주,"교촌·월정교 일대",HIT,AREA,MEAL,"교촌","교촌치킨 종로1호점","서울특별시 종로구 종로12길 15 코아빌딩 1층",299.546
NORMAL,경주,"교촌·월정교 일대",HIT,AREA,MEAL,"교촌","교촌치킨 서울시청점","서울특별시 중구 세종대로18길 6 1층",299.719
NORMAL,경주,"교촌·월정교 일대",HIT,AREA,MEAL,"교촌","교촌치킨 당산점","서울특별시 영등포구 영중로 119 리마크빌 B동 108호",301.983
NORMAL,경주,"교촌·월정교 일대",HIT,AREA,MEAL,"교촌","교촌치킨 정자점","경기도 성남시 분당구 성남대로 349 시그마타워 1층",276.870
NORMAL,경주,"교촌·월정교 일대",HIT,AREA,MEAL,"교촌","교촌치킨 삼산점","인천광역시 부평구 충선로311번길 25-23 1층 교촌치킨 삼산점",313.054
NORMAL,경주,"교촌·월정교 일대",HIT,ANCHOR,MEAL,"월정교","백조식당","경상북도 경주시 첨성로81번길 31 2층 백조식당",26.370
NORMAL,경주,"교촌·월정교 일대",HIT,ANCHOR,MEAL,"월정교","교촌삼백년집 경주본점","경상북도 경주시 교촌길 39-19 교촌삼백년집 경주본점",25.789
NORMAL,경주,"교촌·월정교 일대",HIT,ANCHOR,MEAL,"월정교","월정면공방","경상북도 경주시 천원1길 2 1층",25.993
NORMAL,경주,"교촌·월정교 일대",HIT,LOCATION,MEAL,"경주","포석로 소갈비찜","경상북도 경주시 포석로1068번길 22",26.278
NORMAL,경주,"교촌·월정교 일대",HIT,LOCATION,MEAL,"경주","큰기와 황리단길 본점","경상북도 경주시 첨성로49번길 22 1층",26.597
NORMAL,경주,"교촌·월정교 일대",HIT,LOCATION,MEAL,"경주","우마왕 경주본점","경상북도 경주시 숲머리길 168",22.827
NORMAL,경주,"교촌·월정교 일대",HIT,LOCATION,MEAL,"경주","청온채","경상북도 경주시 포석로1079번길 8-5 청온채",26.591
NORMAL,경주,"교촌·월정교 일대",HIT,AREA,CAFE,"교촌","교촌가람","경상북도 경주시 교촌길 39-11 교촌가람",25.795
NORMAL,경주,"교촌·월정교 일대",HIT,AREA,CAFE,"교촌","교촌가람","경상북도 경주시 교촌길 39-11 교촌한옥마을 교촌가람",25.795
NORMAL,경주,"교촌·월정교 일대",HIT,AREA,CAFE,"교촌","다연","경상북도 경주시 교촌안길 5",25.823
NORMAL,경주,"교촌·월정교 일대",HIT,AREA,CAFE,"교촌","이상복명과 경주빵 찰보리빵 교촌점","경상북도 경주시 교촌길 2",26.011
NORMAL,경주,"교촌·월정교 일대",HIT,AREA,CAFE,"교촌","빽다방 대전교촌점","대전광역시 유성구 진잠로149번길 31 지상1층 104호",204.322
NORMAL,경주,"교촌·월정교 일대",HIT,ANCHOR,CAFE,"월정교","이스트 1779","경상북도 경주시 교촌안길 21",25.679
NORMAL,경주,"교촌·월정교 일대",HIT,ANCHOR,CAFE,"월정교","다연","경상북도 경주시 교촌안길 5",25.823
NORMAL,경주,"교촌·월정교 일대",HIT,ANCHOR,CAFE,"월정교","이상복명과 경주빵 찰보리빵 월정교점","경상북도 경주시 일정로 2",26.129
NORMAL,경주,"교촌·월정교 일대",HIT,LOCATION,CAFE,"경주","이치니산도","경상북도 경주시 사정로 58",26.514
NORMAL,경주,"교촌·월정교 일대",HIT,LOCATION,CAFE,"경주","황남빵","경상북도 경주시 태종로 783",26.264
NORMAL,경주,"교촌·월정교 일대",HIT,LOCATION,CAFE,"경주","카페 아래헌","경상북도 경주시 보불로 181 카페아래헌",16.509
NORMAL,경주,"교촌·월정교 일대",HIT,LOCATION,CAFE,"경주","두낫디스터브 경주본점","경상북도 경주시 첨성로 71-1 두낫디스터브 경주",26.354
NORMAL,경주,"교촌·월정교 일대",HIT,LOCATION,CAFE,"경주","후프후프","경상북도 경주시 태종로 736 후프후프",26.647
